Date,Open,High,Low,Close,Adj Close,Volume
2020-06-16,958.020020,964.840027,923.250000,950.260010,950.260010,633300
2020-06-17,960.309998,967.270020,928.659973,935.729980,935.729980,491800
2020-06-18,930.000000,937.570007,922.090027,926.020020,926.020020,439800
2020-06-19,929.190002,961.989990,922.500000,952.960022,952.960022,507200
2020-06-22,953.940002,989.000000,953.010010,984.539978,984.539978,502100
2020-06-23,995.299988,998.109985,976.380005,977.489990,977.489990,457000
2020-06-24,978.340027,988.520020,942.000000,953.770020,953.770020,460300
2020-06-25,950.349976,972.950012,944.349976,971.440002,971.440002,333100
2020-06-26,974.510010,985.030029,952.619995,973.169983,973.169983,500800
2020-06-29,970.299988,987.000000,949.979980,980.830017,980.830017,335500
2020-06-30,982.000000,989.989990,971.010010,985.770020,985.770020,301000
2020-07-01,985.000000,993.049988,968.830017,977.140015,977.140015,525600
2020-07-02,991.909973,997.989990,982.599976,988.419983,988.419983,316700
2020-07-06,1001.929993,1035.579956,990.000000,995.929993,995.929993,626400
2020-07-07,1000.580017,1023.479980,986.900024,1007.239990,1007.239990,408300
2020-07-08,1020.750000,1020.979980,1001.440002,1015.000000,1015.000000,386000
2020-07-09,1026.260010,1026.260010,991.820007,1017.450012,1017.450012,455500
2020-07-10,1020.000000,1035.849976,1001.609985,1035.829956,1035.829956,292500
2020-07-13,1058.010010,1125.000000,979.820007,981.969971,981.969971,539000
2020-07-14,972.140015,1000.000000,950.409973,972.630005,972.630005,659600
2020-07-15,978.280029,987.179993,956.809998,971.630005,971.630005,528500
2020-07-16,959.659973,965.719971,945.789978,956.619995,956.619995,329500
2020-07-17,964.619995,972.950012,941.440002,964.719971,964.719971,302800
2020-07-20,980.340027,1029.930054,975.000000,1024.810059,1024.810059,458700
2020-07-21,1059.989990,1059.989990,1013.390015,1018.900024,1018.900024,405100
2020-07-22,1029.150024,1046.800049,1003.830017,1019.390015,1019.390015,341800
2020-07-23,1018.450012,1034.219971,976.820007,982.299988,982.299988,379600
2020-07-24,968.030029,1002.469971,952.219971,988.989990,988.989990,449400
2020-07-27,1004.479980,1081.739990,996.000000,1070.439941,1070.439941,563000
